iter 72000 || ARM_L Loss: 0.4017 ARM_C Loss: 1.3362 ODM_L Loss: 0.6022 ODM_C Loss: 1.3694 Total:3.7096 || lr:0.000100 || Saving state, iter: 72000
iter 119500 || ARM_L Loss: 0.5367 ARM_C Loss: 1.1951 ODM_L Loss: 0.5475 ODM_C Loss: 0.9803 Total:3.2596 || lr:0.000010 || timer: 0.3024 sec.
iter 119600 || ARM_L Loss: 0.2814 ARM_C Loss: 0.9048 ODM_L Loss: 0.4254 ODM_C Loss: 0.8057 Total:2.4173 || lr:0.000010 || timer: 0.3085 sec.
iter 119700 || ARM_L Loss: 0.4948 ARM_C Loss: 1.1647 ODM_L Loss: 0.6202 ODM_C Loss: 1.0603 Total:3.3399 || lr:0.000010 || timer: 0.3019 sec.
iter 119800 || ARM_L Loss: 0.4984 ARM_C Loss: 1.1792 ODM_L Loss: 0.6379 ODM_C Loss: 0.9341 Total:3.2495 || lr:0.000010 || timer: 0.3152 sec.
iter 119900 || ARM_L Loss: 0.5406 ARM_C Loss: 1.2202 ODM_L Loss: 0.6834 ODM_C Loss: 1.1033 Total:3.5475 || lr:0.000010 || timer: 0.3027 sec.
iter 120000 || ARM_L Loss: 0.3812 ARM_C Loss: 1.2716 ODM_L Loss: 0.5559 ODM_C Loss: 1.2787 Total:3.4873 || lr:0.000010 || Saving state, iter: 120000
timer: 0.3132 sec.
iter 120100 || ARM_L Loss: 0.4851 ARM_C Loss: 1.3110 ODM_L Loss: 0.5949 ODM_C Loss: 1.1705 Total:3.5615 || lr:0.000010 || timer: 0.3262 sec.
iter 120200 || ARM_L Loss: 0.4561 ARM_C Loss: 1.1285 ODM_L Loss: 0.6040 ODM_C Loss: 0.9124 Total:3.1010 || lr:0.000010 || timer: 0.3675 sec.
iter 120300 || ARM_L Loss: 0.5888 ARM_C Loss: 1.4325 ODM_L Loss: 0.5869 ODM_C Loss: 1.2688 Total:3.8770 || lr:0.000010 || timer: 0.3111 sec.
iter 120400 || ARM_L Loss: 0.4853 ARM_C Loss: 1.0134 ODM_L Loss: 0.6029 ODM_C Loss: 0.9988 Total:3.1004 || lr:0.000010 || timer: 0.2904 sec.
iter 120500 || ARM_L Loss: 0.5107 ARM_C Loss: 1.1300 ODM_L Loss: 0.6543 ODM_C Loss: 1.0758 Total:3.3707 || lr:0.000010 || timer: 0.3136 sec.
iter 120600 || ARM_L Loss: 0.4119 ARM_C Loss: 1.0412 ODM_L Loss: 0.5582 ODM_C Loss: 1.0440 Total:3.0554 || lr:0.000010 || timer: 0.3241 sec.
iter 120700 || ARM_L Loss: 0.7267 ARM_C Loss: 1.2861 ODM_L Loss: 0.6654 ODM_C Loss: 1.0253 Total:3.7035 || lr:0.000010 || timer: 0.3009 sec.
iter 120800 || ARM_L Loss: 0.4097 ARM_C Loss: 0.9956 ODM_L Loss: 0.4787 ODM_C Loss: 0.8647 Total:2.7487 || lr:0.000010 || timer: 0.2970 sec.
iter 120900 || ARM_L Loss: 0.5368 ARM_C Loss: 1.2322 ODM_L Loss: 0.6210 ODM_C Loss: 1.0126 Total:3.4026 || lr:0.000010 || timer: 0.3129 sec.
iter 121000 || ARM_L Loss: 0.3903 ARM_C Loss: 0.9870 ODM_L Loss: 0.3954 ODM_C Loss: 0.8530 Total:2.6258 || lr:0.000010 || timer: 0.2856 sec.
iter 121100 || ARM_L Loss: 0.2963 ARM_C Loss: 0.7644 ODM_L Loss: 0.4450 ODM_C Loss: 0.9312 Total:2.4369 || lr:0.000010 || timer: 0.3187 sec.
iter 121200 || ARM_L Loss: 0.2816 ARM_C Loss: 0.7166 ODM_L Loss: 0.3881 ODM_C Loss: 0.7633 Total:2.1497 || lr:0.000010 || timer: 0.3614 sec.
iter 121300 || ARM_L Loss: 0.3328 ARM_C Loss: 1.1056 ODM_L Loss: 0.5731 ODM_C Loss: 1.2202 Total:3.2316 || lr:0.000010 || timer: 0.3165 sec.
iter 121400 || ARM_L Loss: 0.4531 ARM_C Loss: 0.9577 ODM_L Loss: 0.6125 ODM_C Loss: 0.9189 Total:2.9421 || lr:0.000010 || timer: 0.3325 sec.
iter 121500 || ARM_L Loss: 0.3753 ARM_C Loss: 1.0136 ODM_L Loss: 0.5289 ODM_C Loss: 1.0006 Total:2.9184 || lr:0.000010 || timer: 0.3024 sec.
iter 121600 || ARM_L Loss: 0.4991 ARM_C Loss: 1.1498 ODM_L Loss: 0.6237 ODM_C Loss: 1.1868 Total:3.4594 || lr:0.000010 || timer: 0.3228 sec.
iter 121700 || ARM_L Loss: 0.4527 ARM_C Loss: 1.2031 ODM_L Loss: 0.5784 ODM_C Loss: 0.9968 Total:3.2311 || lr:0.000010 || timer: 0.3051 sec.
iter 121800 || ARM_L Loss: 0.4206 ARM_C Loss: 1.0629 ODM_L Loss: 0.5617 ODM_C Loss: 0.9801 Total:3.0253 || lr:0.000010 || timer: 0.3440 sec.
iter 121900 || ARM_L Loss: 0.4986 ARM_C Loss: 1.2193 ODM_L Loss: 0.6760 ODM_C Loss: 1.2375 Total:3.6314 || lr:0.000010 || timer: 0.3000 sec.
iter 122000 || ARM_L Loss: 0.4908 ARM_C Loss: 1.0288 ODM_L Loss: 0.5856 ODM_C Loss: 1.2338 Total:3.3390 || lr:0.000010 || timer: 0.3156 sec.
iter 122100 || ARM_L Loss: 0.6287 ARM_C Loss: 1.2231 ODM_L Loss: 0.6979 ODM_C Loss: 1.0038 Total:3.5534 || lr:0.000010 || timer: 0.2882 sec.
iter 122200 || ARM_L Loss: 0.3328 ARM_C Loss: 0.8634 ODM_L Loss: 0.4389 ODM_C Loss: 0.9934 Total:2.6285 || lr:0.000010 || timer: 0.3154 sec.
iter 122300 || ARM_L Loss: 0.6218 ARM_C Loss: 1.3357 ODM_L Loss: 0.7105 ODM_C Loss: 1.1740 Total:3.8420 || lr:0.000010 || timer: 0.2872 sec.
iter 122400 || ARM_L Loss: 0.3332 ARM_C Loss: 0.9807 ODM_L Loss: 0.4952 ODM_C Loss: 0.9125 Total:2.7216 || lr:0.000010 || timer: 0.3397 sec.
iter 122500 || ARM_L Loss: 0.3953 ARM_C Loss: 0.9745 ODM_L Loss: 0.5672 ODM_C Loss: 0.8295 Total:2.7665 || lr:0.000010 || timer: 0.3214 sec.
iter 122600 || ARM_L Loss: 0.6002 ARM_C Loss: 1.1671 ODM_L Loss: 0.8219 ODM_C Loss: 1.2369 Total:3.8262 || lr:0.000010 || timer: 0.3194 sec.
iter 122700 || ARM_L Loss: 0.2627 ARM_C Loss: 0.8481 ODM_L Loss: 0.4212 ODM_C Loss: 0.8029 Total:2.3349 || lr:0.000010 || timer: 0.2908 sec.
iter 122800 || ARM_L Loss: 0.5447 ARM_C Loss: 1.1575 ODM_L Loss: 0.6777 ODM_C Loss: 1.0262 Total:3.4061 || lr:0.000010 || timer: 0.3807 sec.
iter 122900 || ARM_L Loss: 0.3651 ARM_C Loss: 0.9234 ODM_L Loss: 0.4797 ODM_C Loss: 0.8485 Total:2.6167 || lr:0.000010 || timer: 0.3029 sec.
iter 123000 || ARM_L Loss: 0.3882 ARM_C Loss: 0.9305 ODM_L Loss: 0.4869 ODM_C Loss: 0.9442 Total:2.7497 || lr:0.000010 || timer: 0.3631 sec.
iter 123100 || ARM_L Loss: 0.3993 ARM_C Loss: 1.1520 ODM_L Loss: 0.4707 ODM_C Loss: 0.8672 Total:2.8892 || lr:0.000010 || timer: 0.3217 sec.
iter 123200 || ARM_L Loss: 0.4766 ARM_C Loss: 0.9832 ODM_L Loss: 0.5661 ODM_C Loss: 0.9759 Total:3.0018 || lr:0.000010 || timer: 0.3346 sec.
iter 123300 || ARM_L Loss: 0.2784 ARM_C Loss: 0.8686 ODM_L Loss: 0.3729 ODM_C Loss: 0.8874 Total:2.4072 || lr:0.000010 || timer: 0.3143 sec.
iter 123400 || ARM_L Loss: 0.2929 ARM_C Loss: 0.7516 ODM_L Loss: 0.4114 ODM_C Loss: 0.6710 Total:2.1269 || lr:0.000010 || timer: 0.3426 sec.
iter 123500 || ARM_L Loss: 0.6446 ARM_C Loss: 1.2572 ODM_L Loss: 0.7060 ODM_C Loss: 1.0977 Total:3.7055 || lr:0.000010 || timer: 0.2960 sec.
iter 123600 || ARM_L Loss: 0.3707 ARM_C Loss: 0.9872 ODM_L Loss: 0.5187 ODM_C Loss: 0.9581 Total:2.8346 || lr:0.000010 || timer: 0.3382 sec.
iter 123700 || ARM_L Loss: 0.3540 ARM_C Loss: 1.0337 ODM_L Loss: 0.4543 ODM_C Loss: 1.0301 Total:2.8721 || lr:0.000010 || timer: 0.3211 sec.
iter 123800 || ARM_L Loss: 0.5002 ARM_C Loss: 1.2596 ODM_L Loss: 0.6454 ODM_C Loss: 1.3704 Total:3.7756 || lr:0.000010 || timer: 0.3008 sec.
iter 123900 || ARM_L Loss: 0.3794 ARM_C Loss: 1.0921 ODM_L Loss: 0.5145 ODM_C Loss: 1.0142 Total:3.0001 || lr:0.000010 || timer: 0.3191 sec.
iter 124000 || ARM_L Loss: 0.5308 ARM_C Loss: 1.1689 ODM_L Loss: 0.6134 ODM_C Loss: 0.9901 Total:3.3032 || lr:0.000010 || Saving state, iter: 124000
timer: 0.3216 sec.
iter 124100 || ARM_L Loss: 0.3504 ARM_C Loss: 0.9329 ODM_L Loss: 0.5422 ODM_C Loss: 0.9721 Total:2.7976 || lr:0.000010 || timer: 0.3000 sec.
iter 124200 || ARM_L Loss: 0.4092 ARM_C Loss: 1.0250 ODM_L Loss: 0.5036 ODM_C Loss: 1.1009 Total:3.0387 || lr:0.000010 || timer: 0.3474 sec.
iter 124300 || ARM_L Loss: 0.3686 ARM_C Loss: 0.9445 ODM_L Loss: 0.4603 ODM_C Loss: 1.0434 Total:2.8169 || lr:0.000010 || timer: 0.3271 sec.
iter 124400 || ARM_L Loss: 0.4432 ARM_C Loss: 0.9666 ODM_L Loss: 0.5092 ODM_C Loss: 1.0230 Total:2.9420 || lr:0.000010 || timer: 0.2986 sec.
iter 124500 || ARM_L Loss: 0.3996 ARM_C Loss: 1.0441 ODM_L Loss: 0.4693 ODM_C Loss: 0.8765 Total:2.7895 || lr:0.000010 || timer: 0.3206 sec.
iter 124600 || ARM_L Loss: 0.5127 ARM_C Loss: 1.0740 ODM_L Loss: 0.5853 ODM_C Loss: 0.8998 Total:3.0718 || lr:0.000010 || timer: 0.2902 sec.
iter 124700 || ARM_L Loss: 0.6124 ARM_C Loss: 1.2275 ODM_L Loss: 0.6586 ODM_C Loss: 1.1291 Total:3.6276 || lr:0.000010 || timer: 0.3197 sec.
iter 124800 || ARM_L Loss: 0.4322 ARM_C Loss: 1.0124 ODM_L Loss: 0.5889 ODM_C Loss: 1.0071 Total:3.0406 || lr:0.000010 || timer: 0.2911 sec.
iter 124900 || ARM_L Loss: 0.3797 ARM_C Loss: 1.0464 ODM_L Loss: 0.4570 ODM_C Loss: 0.7896 Total:2.6727 || lr:0.000010 || timer: 0.3853 sec.
iter 125000 || ARM_L Loss: 0.4115 ARM_C Loss: 1.0463 ODM_L Loss: 0.4855 ODM_C Loss: 1.0116 Total:2.9550 || lr:0.000010 || timer: 0.3211 sec.
iter 125100 || ARM_L Loss: 0.3871 ARM_C Loss: 1.0623 ODM_L Loss: 0.4883 ODM_C Loss: 0.8654 Total:2.8031 || lr:0.000010 || timer: 0.3398 sec.
iter 125200 || ARM_L Loss: 0.4409 ARM_C Loss: 0.9991 ODM_L Loss: 0.5989 ODM_C Loss: 0.9327 Total:2.9717 || lr:0.000010 || timer: 0.3094 sec.
iter 125300 || ARM_L Loss: 0.3744 ARM_C Loss: 0.9028 ODM_L Loss: 0.5199 ODM_C Loss: 0.8303 Total:2.6273 || lr:0.000010 || timer: 0.2996 sec.
iter 125400 || ARM_L Loss: 0.5486 ARM_C Loss: 1.2664 ODM_L Loss: 0.6301 ODM_C Loss: 1.3030 Total:3.7481 || lr:0.000010 || timer: 0.3229 sec.
iter 125500 || ARM_L Loss: 0.4000 ARM_C Loss: 1.2333 ODM_L Loss: 0.5445 ODM_C Loss: 0.9659 Total:3.1438 || lr:0.000010 || timer: 0.3232 sec.
iter 125600 || ARM_L Loss: 0.3594 ARM_C Loss: 1.1205 ODM_L Loss: 0.4508 ODM_C Loss: 0.9802 Total:2.9109 || lr:0.000010 || timer: 0.3169 sec.
iter 125700 || ARM_L Loss: 0.4023 ARM_C Loss: 1.0215 ODM_L Loss: 0.5042 ODM_C Loss: 0.8435 Total:2.7715 || lr:0.000010 || timer: 0.2895 sec.
iter 125800 || ARM_L Loss: 0.4354 ARM_C Loss: 1.0196 ODM_L Loss: 0.5597 ODM_C Loss: 0.9200 Total:2.9346 || lr:0.000010 || timer: 0.2954 sec.
iter 125900 || ARM_L Loss: 0.2549 ARM_C Loss: 0.9412 ODM_L Loss: 0.3507 ODM_C Loss: 0.9087 Total:2.4555 || lr:0.000010 || timer: 0.2905 sec.
iter 126000 || ARM_L Loss: 0.2796 ARM_C Loss: 0.7646 ODM_L Loss: 0.3725 ODM_C Loss: 0.9103 Total:2.3271 || lr:0.000010 || timer: 0.3392 sec.
iter 126100 || ARM_L Loss: 0.3373 ARM_C Loss: 0.8685 ODM_L Loss: 0.4199 ODM_C Loss: 0.9235 Total:2.5492 || lr:0.000010 || timer: 0.3099 sec.
iter 126200 || ARM_L Loss: 0.4949 ARM_C Loss: 1.0670 ODM_L Loss: 0.6283 ODM_C Loss: 0.8850 Total:3.0752 || lr:0.000010 || timer: 0.3403 sec.
iter 126300 || ARM_L Loss: 0.3037 ARM_C Loss: 0.7537 ODM_L Loss: 0.4077 ODM_C Loss: 0.8315 Total:2.2965 || lr:0.000010 || timer: 0.2893 sec.
iter 126400 || ARM_L Loss: 0.3793 ARM_C Loss: 1.0220 ODM_L Loss: 0.4463 ODM_C Loss: 0.8940 Total:2.7417 || lr:0.000010 || timer: 0.3184 sec.
iter 126500 || ARM_L Loss: 0.4075 ARM_C Loss: 1.1724 ODM_L Loss: 0.5830 ODM_C Loss: 1.1513 Total:3.3143 || lr:0.000010 || timer: 0.3037 sec.
iter 126600 || ARM_L Loss: 0.4710 ARM_C Loss: 1.1352 ODM_L Loss: 0.5864 ODM_C Loss: 0.9448 Total:3.1373 || lr:0.000010 || timer: 0.3461 sec.
iter 126700 || ARM_L Loss: 0.3153 ARM_C Loss: 0.9823 ODM_L Loss: 0.4940 ODM_C Loss: 0.8034 Total:2.5949 || lr:0.000010 || timer: 0.3293 sec.
iter 126800 || ARM_L Loss: 0.4535 ARM_C Loss: 0.9547 ODM_L Loss: 0.5519 ODM_C Loss: 0.9233 Total:2.8834 || lr:0.000010 || timer: 0.3061 sec.
iter 126900 || ARM_L Loss: 0.3842 ARM_C Loss: 0.9651 ODM_L Loss: 0.5073 ODM_C Loss: 1.3032 Total:3.1599 || lr:0.000010 || timer: 0.2907 sec.
iter 127000 || ARM_L Loss: 0.5206 ARM_C Loss: 1.1308 ODM_L Loss: 0.6654 ODM_C Loss: 1.1219 Total:3.4387 || lr:0.000010 || timer: 0.3204 sec.
iter 127100 || ARM_L Loss: 0.5700 ARM_C Loss: 1.1518 ODM_L Loss: 0.6322 ODM_C Loss: 1.2391 Total:3.5931 || lr:0.000010 || timer: 0.3189 sec.
iter 127200 || ARM_L Loss: 0.4003 ARM_C Loss: 1.0247 ODM_L Loss: 0.4775 ODM_C Loss: 1.0493 Total:2.9519 || lr:0.000010 || timer: 0.3117 sec.
iter 127300 || ARM_L Loss: 0.4016 ARM_C Loss: 1.1258 ODM_L Loss: 0.4695 ODM_C Loss: 1.0397 Total:3.0366 || lr:0.000010 || timer: 0.2876 sec.
iter 127400 || ARM_L Loss: 0.3817 ARM_C Loss: 0.9695 ODM_L Loss: 0.5128 ODM_C Loss: 1.2346 Total:3.0985 || lr:0.000010 || timer: 0.3050 sec.
iter 127500 || ARM_L Loss: 0.3764 ARM_C Loss: 1.0525 ODM_L Loss: 0.5200 ODM_C Loss: 1.2162 Total:3.1651 || lr:0.000010 || timer: 0.3000 sec.
iter 127600 || ARM_L Loss: 0.3544 ARM_C Loss: 1.0517 ODM_L Loss: 0.5464 ODM_C Loss: 0.8725 Total:2.8250 || lr:0.000010 || timer: 0.3113 sec.
iter 127700 || ARM_L Loss: 0.4980 ARM_C Loss: 1.3434 ODM_L Loss: 0.5447 ODM_C Loss: 1.0041 Total:3.3901 || lr:0.000010 || timer: 0.2894 sec.
iter 127800 || ARM_L Loss: 0.4811 ARM_C Loss: 0.9703 ODM_L Loss: 0.6023 ODM_C Loss: 0.9732 Total:3.0269 || lr:0.000010 || timer: 0.3156 sec.
iter 127900 || ARM_L Loss: 0.5887 ARM_C Loss: 1.2152 ODM_L Loss: 0.7051 ODM_C Loss: 1.1738 Total:3.6827 || lr:0.000010 || timer: 0.2844 sec.
iter 128000 || ARM_L Loss: 0.4553 ARM_C Loss: 0.9522 ODM_L Loss: 0.4255 ODM_C Loss: 0.9288 Total:2.7618 || lr:0.000010 || Saving state, iter: 128000
timer: 0.3058 sec.
iter 128100 || ARM_L Loss: 0.4550 ARM_C Loss: 1.1127 ODM_L Loss: 0.3977 ODM_C Loss: 0.8440 Total:2.8094 || lr:0.000010 || timer: 0.3275 sec.
iter 128200 || ARM_L Loss: 0.5371 ARM_C Loss: 1.3620 ODM_L Loss: 0.5633 ODM_C Loss: 1.0207 Total:3.4831 || lr:0.000010 || timer: 0.2917 sec.
iter 128300 || ARM_L Loss: 0.3432 ARM_C Loss: 0.9872 ODM_L Loss: 0.5257 ODM_C Loss: 1.0550 Total:2.9111 || lr:0.000010 || timer: 0.2871 sec.
iter 128400 || ARM_L Loss: 0.4105 ARM_C Loss: 1.0940 ODM_L Loss: 0.4431 ODM_C Loss: 0.8811 Total:2.8287 || lr:0.000010 || timer: 0.3193 sec.
iter 128500 || ARM_L Loss: 0.3782 ARM_C Loss: 1.0635 ODM_L Loss: 0.4523 ODM_C Loss: 0.9141 Total:2.8081 || lr:0.000010 || timer: 0.3074 sec.
iter 128600 || ARM_L Loss: 0.5349 ARM_C Loss: 1.1868 ODM_L Loss: 0.6100 ODM_C Loss: 0.9601 Total:3.2917 || lr:0.000010 || timer: 0.2994 sec.
iter 128700 || ARM_L Loss: 0.5757 ARM_C Loss: 1.2112 ODM_L Loss: 0.5977 ODM_C Loss: 1.3887 Total:3.7733 || lr:0.000010 || timer: 0.3305 sec.
iter 128800 || ARM_L Loss: 0.2523 ARM_C Loss: 0.6703 ODM_L Loss: 0.3860 ODM_C Loss: 0.8058 Total:2.1144 || lr:0.000010 || timer: 0.3227 sec.
iter 128900 || ARM_L Loss: 0.5715 ARM_C Loss: 1.1372 ODM_L Loss: 0.5990 ODM_C Loss: 0.9646 Total:3.2722 || lr:0.000010 || timer: 0.3384 sec.
iter 129000 || ARM_L Loss: 0.3903 ARM_C Loss: 1.2265 ODM_L Loss: 0.5087 ODM_C Loss: 1.0437 Total:3.1691 || lr:0.000010 || timer: 0.3457 sec.
iter 129100 || ARM_L Loss: 0.5582 ARM_C Loss: 1.0546 ODM_L Loss: 0.6596 ODM_C Loss: 1.0201 Total:3.2925 || lr:0.000010 || timer: 0.2944 sec.
iter 129200 || ARM_L Loss: 0.4585 ARM_C Loss: 1.2038 ODM_L Loss: 0.5708 ODM_C Loss: 1.0821 Total:3.3153 || lr:0.000010 || timer: 0.3197 sec.
iter 129300 || ARM_L Loss: 0.4703 ARM_C Loss: 0.9848 ODM_L Loss: 0.5715 ODM_C Loss: 1.0093 Total:3.0358 || lr:0.000010 || timer: 0.3137 sec.
iter 129400 || ARM_L Loss: 0.3294 ARM_C Loss: 1.0399 ODM_L Loss: 0.4363 ODM_C Loss: 1.0401 Total:2.8458 || lr:0.000010 || timer: 0.3164 sec.
iter 129500 || ARM_L Loss: 0.4790 ARM_C Loss: 1.1772 ODM_L Loss: 0.6023 ODM_C Loss: 0.9706 Total:3.2291 || lr:0.000010 || timer: 0.2948 sec.
iter 129600 || ARM_L Loss: 0.6222 ARM_C Loss: 1.2591 ODM_L Loss: 0.6014 ODM_C Loss: 1.0672 Total:3.5498 || lr:0.000010 || timer: 0.2972 sec.
iter 129700 || ARM_L Loss: 0.5593 ARM_C Loss: 1.3650 ODM_L Loss: 0.6137 ODM_C Loss: 1.1094 Total:3.6474 || lr:0.000010 || timer: 0.3212 sec.
iter 129800 || ARM_L Loss: 0.3668 ARM_C Loss: 1.0773 ODM_L Loss: 0.5398 ODM_C Loss: 1.0218 Total:3.0057 || lr:0.000010 || timer: 0.3595 sec.
iter 129900 || ARM_L Loss: 0.3998 ARM_C Loss: 1.1457 ODM_L Loss: 0.4435 ODM_C Loss: 0.9213 Total:2.9103 || lr:0.000010 || timer: 0.2929 sec.
iter 130000 || ARM_L Loss: 0.3098 ARM_C Loss: 0.7671 ODM_L Loss: 0.4194 ODM_C Loss: 0.8582 Total:2.3546 || lr:0.000010 || timer: 0.3256 sec.
iter 130100 || ARM_L Loss: 0.5052 ARM_C Loss: 1.1598 ODM_L Loss: 0.6407 ODM_C Loss: 0.9096 Total:3.2153 || lr:0.000010 || timer: 0.3117 sec.
iter 130200 || ARM_L Loss: 0.3903 ARM_C Loss: 1.0210 ODM_L Loss: 0.5177 ODM_C Loss: 0.9503 Total:2.8793 || lr:0.000010 || timer: 0.2875 sec.
iter 130300 || ARM_L Loss: 0.5279 ARM_C Loss: 1.0025 ODM_L Loss: 0.5664 ODM_C Loss: 1.2630 Total:3.3598 || lr:0.000010 || timer: 0.3205 sec.
iter 130400 || ARM_L Loss: 0.5976 ARM_C Loss: 1.4257 ODM_L Loss: 0.6739 ODM_C Loss: 1.2224 Total:3.9196 || lr:0.000010 || timer: 0.3304 sec.
iter 130500 || ARM_L Loss: 0.5394 ARM_C Loss: 1.0495 ODM_L Loss: 0.5618 ODM_C Loss: 1.0331 Total:3.1838 || lr:0.000010 || timer: 0.3070 sec.
iter 130600 || ARM_L Loss: 0.5176 ARM_C Loss: 1.2056 ODM_L Loss: 0.6189 ODM_C Loss: 1.0313 Total:3.3735 || lr:0.000010 || timer: 0.3285 sec.
iter 130700 || ARM_L Loss: 0.7056 ARM_C Loss: 1.4844 ODM_L Loss: 0.6935 ODM_C Loss: 1.3567 Total:4.2402 || lr:0.000010 || timer: 0.3009 sec.
iter 130800 || ARM_L Loss: 0.6382 ARM_C Loss: 1.1851 ODM_L Loss: 0.7517 ODM_C Loss: 1.0402 Total:3.6152 || lr:0.000010 || timer: 0.3187 sec.
iter 130900 || ARM_L Loss: 0.5013 ARM_C Loss: 1.2823 ODM_L Loss: 0.5368 ODM_C Loss: 0.9074 Total:3.2277 || lr:0.000010 || timer: 0.3068 sec.
iter 131000 || ARM_L Loss: 0.4606 ARM_C Loss: 1.1477 ODM_L Loss: 0.6402 ODM_C Loss: 1.2175 Total:3.4660 || lr:0.000010 || timer: 0.2917 sec.
iter 131100 || ARM_L Loss: 0.3955 ARM_C Loss: 1.1307 ODM_L Loss: 0.5280 ODM_C Loss: 0.9947 Total:3.0489 || lr:0.000010 || timer: 0.3195 sec.
iter 131200 || ARM_L Loss: 0.6713 ARM_C Loss: 1.2162 ODM_L Loss: 0.6788 ODM_C Loss: 1.0541 Total:3.6205 || lr:0.000010 || timer: 0.2994 sec.
iter 131300 || ARM_L Loss: 0.5514 ARM_C Loss: 1.0915 ODM_L Loss: 0.5471 ODM_C Loss: 0.9322 Total:3.1222 || lr:0.000010 || timer: 0.3614 sec.
iter 131400 || ARM_L Loss: 0.2786 ARM_C Loss: 0.9609 ODM_L Loss: 0.4846 ODM_C Loss: 1.1882 Total:2.9123 || lr:0.000010 || timer: 0.3408 sec.
iter 131500 || ARM_L Loss: 0.4320 ARM_C Loss: 1.0405 ODM_L Loss: 0.4938 ODM_C Loss: 0.8909 Total:2.8571 || lr:0.000010 || timer: 0.2945 sec.
iter 131600 || ARM_L Loss: 0.5281 ARM_C Loss: 1.1337 ODM_L Loss: 0.6741 ODM_C Loss: 1.0200 Total:3.3559 || lr:0.000010 || timer: 0.2962 sec.
iter 131700 || ARM_L Loss: 0.2701 ARM_C Loss: 0.8035 ODM_L Loss: 0.3596 ODM_C Loss: 0.8584 Total:2.2916 || lr:0.000010 || timer: 0.2904 sec.
iter 131800 || ARM_L Loss: 0.2621 ARM_C Loss: 0.8851 ODM_L Loss: 0.4082 ODM_C Loss: 0.8583 Total:2.4137 || lr:0.000010 || timer: 0.3049 sec.
iter 131900 || ARM_L Loss: 0.6057 ARM_C Loss: 1.4099 ODM_L Loss: 0.6077 ODM_C Loss: 1.2711 Total:3.8944 || lr:0.000010 || timer: 0.3178 sec.
iter 132000 || ARM_L Loss: 0.2907 ARM_C Loss: 0.8964 ODM_L Loss: 0.4854 ODM_C Loss: 0.8063 Total:2.4788 || lr:0.000010 || Saving state, iter: 132000
timer: 0.3652 sec.
iter 132100 || ARM_L Loss: 0.2003 ARM_C Loss: 0.6748 ODM_L Loss: 0.3100 ODM_C Loss: 0.8702 Total:2.0553 || lr:0.000010 || timer: 0.3044 sec.
iter 132200 || ARM_L Loss: 0.3794 ARM_C Loss: 0.9296 ODM_L Loss: 0.4308 ODM_C Loss: 0.8636 Total:2.6034 || lr:0.000010 || timer: 0.3054 sec.
iter 132300 || ARM_L Loss: 0.2538 ARM_C Loss: 0.7973 ODM_L Loss: 0.3810 ODM_C Loss: 0.9969 Total:2.4290 || lr:0.000010 || timer: 0.3198 sec.
iter 132400 || ARM_L Loss: 0.4212 ARM_C Loss: 1.1073 ODM_L Loss: 0.5994 ODM_C Loss: 0.8022 Total:2.9301 || lr:0.000010 || timer: 0.2952 sec.
iter 132500 || ARM_L Loss: 0.4900 ARM_C Loss: 1.1294 ODM_L Loss: 0.6005 ODM_C Loss: 0.9656 Total:3.1855 || lr:0.000010 || timer: 0.3166 sec.
iter 132600 || ARM_L Loss: 0.2908 ARM_C Loss: 0.8450 ODM_L Loss: 0.3425 ODM_C Loss: 0.9488 Total:2.4270 || lr:0.000010 || timer: 0.2940 sec.
iter 132700 || ARM_L Loss: 0.5110 ARM_C Loss: 1.0770 ODM_L Loss: 0.6132 ODM_C Loss: 0.9115 Total:3.1127 || lr:0.000010 || timer: 0.2952 sec.
iter 132800 || ARM_L Loss: 0.4166 ARM_C Loss: 1.0039 ODM_L Loss: 0.5390 ODM_C Loss: 1.1562 Total:3.1157 || lr:0.000010 || timer: 0.3150 sec.
iter 132900 || ARM_L Loss: 0.4962 ARM_C Loss: 0.9722 ODM_L Loss: 0.4989 ODM_C Loss: 0.9498 Total:2.9170 || lr:0.000010 || timer: 0.3126 sec.
iter 133000 || ARM_L Loss: 0.3225 ARM_C Loss: 1.0726 ODM_L Loss: 0.4104 ODM_C Loss: 1.0083 Total:2.8139 || lr:0.000010 || timer: 0.3091 sec.
iter 133100 || ARM_L Loss: 0.2736 ARM_C Loss: 0.9075 ODM_L Loss: 0.4577 ODM_C Loss: 0.8426 Total:2.4813 || lr:0.000010 || timer: 0.3316 sec.
iter 133200 || ARM_L Loss: 0.4481 ARM_C Loss: 1.1552 ODM_L Loss: 0.6420 ODM_C Loss: 1.2072 Total:3.4525 || lr:0.000010 || timer: 0.3123 sec.
iter 133300 || ARM_L Loss: 0.4883 ARM_C Loss: 1.1728 ODM_L Loss: 0.6539 ODM_C Loss: 0.9789 Total:3.2939 || lr:0.000010 || timer: 0.3100 sec.
iter 133400 || ARM_L Loss: 0.5573 ARM_C Loss: 1.2005 ODM_L Loss: 0.5965 ODM_C Loss: 0.9354 Total:3.2897 || lr:0.000010 || timer: 0.3000 sec.
iter 133500 || ARM_L Loss: 0.5802 ARM_C Loss: 1.3030 ODM_L Loss: 0.6228 ODM_C Loss: 1.0590 Total:3.5651 || lr:0.000010 || timer: 0.2996 sec.
